session,athlete-09c1b646a10560,,,,,,,,event-d2a2bc75ea42cd,,,,,session-3c7bc6d6c50100,2025-04-15,2025-04-15T12:00:00.000Z,10,ATH,ATH,200.0,225.0,,,,,,,,,,,405.0,,,
session,athlete-fed1974233eb88,,,,,,,,event-d2a2bc75ea42cd,,,,,session-bfe0547866a152,2025-04-15,2025-04-15T12:00:00.000Z,11,ATH,ATH,165.0,225.0,,,,,,,,,,,335.0,,,
session,athlete-7aca3d4177a9b1,,,,,,,,event-d2a2bc75ea42cd,,,,,session-8188b087f7f5a0,2025-04-15,2025-04-15T12:00:00.000Z,9,ATH,ATH,135.0,150.0,,,,,,,,,,,240.0,,,
session,athlete-729dd02b39481f,,,,,,,,event-d2a2bc75ea42cd,,,,,session-c9d06cf0180386,2025-04-15,2025-04-15T12:00:00.000Z,11,ATH,ATH,165.0,190.0,,,,,,,,,,,290.0,,,
session,athlete-905c7c27584b0b,,,,,,,,event-d2a2bc75ea42cd,,,,,session-a5e2eacb4eb9a8,2025-04-15,2025-04-15T12:00:00.000Z,10,ATH,ATH,205.0,235.0,,,,,,,,,,,460.0,,,
session,athlete-7de9185a05afa4,,,,,,,,event-d2a2bc75ea42cd,,,,,session-1a88d2354dc1b1,2025-04-15,2025-04-15T12:00:00.000Z,11,ATH,ATH,170.0,225.0,,,,,,,,,,,,,,
session,athlete-4236285494e5ee,,,,,,,,event-d2a2bc75ea42cd,,,,,session-92fb2979ede41f,2025-04-15,2025-04-15T12:00:00.000Z,10,ATH,ATH,170.0,205.0,,,,,,,,,,,395.0,,,
session,athlete-9ac018469edbf0,,,,,,,,event-d2a2bc75ea42cd,,,,,session-b58104bfe52e1c,2025-04-15,2025-04-15T12:00:00.000Z,10,ATH,ATH,175.0,220.0,,,,,,,,,,,,,,
session,athlete-4d7ddd2ae91cca,,,,,,,,event-d2a2bc75ea42cd,,,,,session-1079da15b42a88,2025-04-15,2025-04-15T12:00:00.000Z,11,ATH,ATH,140.0,215.0,,,,,,,,,,,320.0,,,
session,athlete-583adcbb16a504,,,,,,,,event-d2a2bc75ea42cd,,,,,session-200be68a7549cd,2025-04-15,2025-04-15T12:00:00.000Z,11,ATH,ATH,175.0,215.0,,,,,,,,,,,335.0,,,
session,athlete-602bb4d86983c1,,,,,,,,event-d2a2bc75ea42cd,,,,,session-23db2f98a4f0a5,2025-04-15,2025-04-15T12:00:00.000Z,11,ATH,ATH,284.0,330.0,,,,,,,,,,,505.0,,,
session,athlete-33fc0541d1112e,,,,,,,,event-d2a2bc75ea42cd,,,,,session-a0b90af43b1176,2025-04-15,2025-04-15T12:00:00.000Z,9,ATH,ATH,140.0,145.0,,,,,,,,,,,300.0,,,
session,athlete-84c41e6d9095a6,,,,,,,,event-d2a2bc75ea42cd,,,,,session-e9c2ae085be1f2,2025-04-15,2025-04-15T12:00:00.000Z,10,ATH,ATH,170.0,220.0,,,,,,,,,,,,,,
session,athlete-5100f115ebb56b,,,,,,,,event-d2a2bc75ea42cd,,,,,session-7375f3afc672ba,2025-04-15,2025-04-15T12:00:00.000Z,10,ATH,ATH,160.0,195.0,,,,,,,,,,,,,,
session,athlete-510500cee3b4b7,,,,,,,,event-d2a2bc75ea42cd,,,,,session-5424f6044abf63,2025-04-15,2025-04-15T12:00:00.000Z,9,ATH,ATH,170.0,155.0,,,,,,,,,,,245.0,,,
session,athlete-b472a3622dd159,,,,,,,,event-d2a2bc75ea42cd,,,,,session-b0379ff82540bb,2025-04-15,2025-04-15T12:00:00.000Z,10,ATH,ATH,160.0,215.0,,,,,,,,,,,,,,
session,athlete-8fc1b3a1dd3e13,,,,,,,,event-d2a2bc75ea42cd,,,,,session-3fb5cd448b83db,2025-04-15,2025-04-15T12:00:00.000Z,10,ATH,ATH,200.0,230.0,,,,,,,,,,,440.0,,,
