session,athlete-cd39e187060380,,,,,,,,event-54b1bc13d82e6f,,,,,session-b2b01d42642e89,2021-10-15,2021-10-15T12:00:00.000Z,9,ATH,ATH,160.0,135.0,,,,,,,,,,,225.0,,,
session,athlete-55f3b778e48870,,,,,,,,event-54b1bc13d82e6f,,,,,session-3b729dfab5d686,2021-10-15,2021-10-15T12:00:00.000Z,11,ATH,ATH,204.0,235.0,,,,,,,,,,,205.0,,,
session,athlete-c07f3b6fe81c23,,,,,,,,event-54b1bc13d82e6f,,,,,session-95b53199868223,2021-10-15,2021-10-15T12:00:00.000Z,11,ATH,ATH,181.0,250.0,,,,,,,,,,,365.0,,,
session,athlete-4ca822c0563f0d,,,,,,,,event-54b1bc13d82e6f,,,,,session-75f9a90a81ab6b,2021-10-15,2021-10-15T12:00:00.000Z,9,ATH,ATH,160.0,140.0,,,,,,,,,,,270.0,,,
session,athlete-f6907443a4d4cb,,,,,,,,event-54b1bc13d82e6f,,,,,session-08857c8a0e3356,2021-10-15,2021-10-15T12:00:00.000Z,11,ATH,ATH,276.0,255.0,,,,,,,,,,,475.0,,,
session,athlete-32e505b7ccb179,,,,,,,,event-54b1bc13d82e6f,,,,,session-7250d143796ced,2021-10-15,2021-10-15T12:00:00.000Z,10,ATH,ATH,180.0,240.0,,,,,,,,,,,315.0,,,
session,athlete-5b537724156d30,,,,,,,,event-54b1bc13d82e6f,,,,,session-44f866a7b8bf50,2021-10-15,2021-10-15T12:00:00.000Z,10,ATH,ATH,249.0,155.0,,,,,,,,,,,355.0,,,
session,athlete-4af9f96c3abf66,,,,,,,,event-54b1bc13d82e6f,,,,,session-1f7d6d10bd209f,2021-10-15,2021-10-15T12:00:00.000Z,9,ATH,ATH,170.0,210.0,,,,,,,,,,,315.0,,,
session,athlete-5bc60b5723ce4a,,,,,,,,event-54b1bc13d82e6f,,,,,session-b6c7fabbdc263c,2021-10-15,2021-10-15T12:00:00.000Z,9,ATH,ATH,155.0,130.0,,,,,,,,,,,230.0,,,
session,athlete-5bc60b5723ce4a,,,,,,,,event-54b1bc13d82e6f,,,,,session-bf5722d25f9481,2021-10-15,2021-10-15T12:00:00.000Z,11,ATH,ATH,189.0,195.0,,,,,,,,,,,305.0,,,
session,athlete-a619c9623992e6,,,,,,,,event-54b1bc13d82e6f,,,,,session-ef3a94dae87abf,2021-10-15,2021-10-15T12:00:00.000Z,11,ATH,ATH,181.0,190.0,,,,,,,,,,,315.0,,,
session,athlete-4066879b367bf9,,,,,,,,event-54b1bc13d82e6f,,,,,session-41390c5b944825,2021-10-15,2021-10-15T12:00:00.000Z,11,ATH,ATH,211.0,215.0,,,,,,,,,,,335.0,,,
session,athlete-cfec9f5f0a725c,,,,,,,,event-54b1bc13d82e6f,,,,,session-ec93062d2b79db,2021-10-15,2021-10-15T12:00:00.000Z,11,ATH,ATH,198.0,205.0,,,,,,,,,,,315.0,,,
session,athlete-644cbd5f3d0ee8,,,,,,,,event-54b1bc13d82e6f,,,,,session-e961900bb0a1d7,2021-10-15,2021-10-15T12:00:00.000Z,9,ATH,ATH,155.0,160.0,,,,,,,,,,,285.0,,,
session,athlete-b85969c84200ce,,,,,,,,event-54b1bc13d82e6f,,,,,session-84963186ad9090,2021-10-15,2021-10-15T12:00:00.000Z,11,ATH,ATH,188.0,240.0,,,,,,,,,,,300.0,,,
session,athlete-0f7e4b5825029c,,,,,,,,event-54b1bc13d82e6f,,,,,session-081a86095aa7a1,2021-10-15,2021-10-15T12:00:00.000Z,9,ATH,ATH,160.0,200.0,,,,,,,,,,,305.0,,,
session,athlete-5132488fdf4027,,,,,,,,event-54b1bc13d82e6f,,,,,session-7facc09a6abcfc,2021-10-15,2021-10-15T12:00:00.000Z,10,ATH,ATH,171.0,225.0,,,,,,,,,,,330.0,,,
session,athlete-ff28bf42c511df,,,,,,,,event-54b1bc13d82e6f,,,,,session-735bf335d46840,2021-10-15,2021-10-15T12:00:00.000Z,11,ATH,ATH,168.0,175.0,,,,,,,,,,,265.0,,,
session,athlete-cb956624a83d2d,,,,,,,,event-54b1bc13d82e6f,,,,,session-32650a1ff7d382,2021-10-15,2021-10-15T12:00:00.000Z,10,ATH,ATH,145.0,215.0,,,,,,,,,,,255.0,,,
session,athlete-d2b0f61c1548da,,,,,,,,event-1f7c799a6aabfb,,,,,session-7ffae03e443598,2022-04-15,2022-04-15T12:00:00.000Z,11,ATH,ATH,266.0,245.0,,,,,,,,,,,425.0,,,
session,athlete-3372d8203f3ed3,,,,,,,,event-1f7c799a6aabfb,,,,,session-fa1adb79189e41,2022-04-15,2022-04-15T12:00:00.000Z,11,ATH,ATH,162.0,205.0,,,,,,,,,,,325.0,,,
